song,artist,start_date,end_date,rank,ranking_list
Fancy,Iggy Azalea Featuring Charli XCX,2014-06-21,2014-06-27,1,Billboard Hot 100
Problem,Ariana Grande Featuring Iggy Azalea,2014-06-21,2014-06-27,2,Billboard Hot 100
All Of Me,John Legend,2014-06-21,2014-06-27,3,Billboard Hot 100
Turn Down For What,DJ Snake & Lil Jon,2014-06-21,2014-06-27,4,Billboard Hot 100
Wiggle,Jason Derulo Featuring Snoop Dogg,2014-06-21,2014-06-27,5,Billboard Hot 100
Happy,Pharrell Williams,2014-06-21,2014-06-27,6,Billboard Hot 100
Rude,MAGIC!,2014-06-21,2014-06-27,7,Billboard Hot 100
Am I Wrong,Nico & Vinz,2014-06-21,2014-06-27,8,Billboard Hot 100
Summer,Calvin Harris,2014-06-21,2014-06-27,9,Billboard Hot 100
Stay With Me,Sam Smith,2014-06-21,2014-06-27,10,Billboard Hot 100
Dark Horse,Katy Perry Featuring Juicy J,2014-06-21,2014-06-27,11,Billboard Hot 100
Not A Bad Thing,Justin Timberlake,2014-06-21,2014-06-27,12,Billboard Hot 100
Ain't It Fun,Paramore,2014-06-21,2014-06-27,13,Billboard Hot 100
Talk Dirty,Jason Derulo Featuring 2 Chainz,2014-06-21,2014-06-27,14,Billboard Hot 100
This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,2014-06-21,2014-06-27,15,Billboard Hot 100
Sing,Ed Sheeran,2014-06-21,2014-06-27,16,Billboard Hot 100
Latch,Disclosure Featuring Sam Smith,2014-06-21,2014-06-27,17,Billboard Hot 100
Pompeii,Bastille,2014-06-21,2014-06-27,18,Billboard Hot 100
Let It Go,Idina Menzel,2014-06-21,2014-06-27,19,Billboard Hot 100
Play It Again,Luke Bryan,2014-06-21,2014-06-27,20,Billboard Hot 100
Me And My Broken Heart,Rixton,2014-06-21,2014-06-27,21,Billboard Hot 100
Birthday,Katy Perry,2014-06-21,2014-06-27,22,Billboard Hot 100
Classic,MKTO,2014-06-21,2014-06-27,23,Billboard Hot 100
Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,2014-06-21,2014-06-27,24,Billboard Hot 100
Counting Stars,OneRepublic,2014-06-21,2014-06-27,25,Billboard Hot 100
Believe Me,Lil Wayne Featuring Drake,2014-06-21,2014-06-27,26,Billboard Hot 100
Beachin',Jake Owen,2014-06-21,2014-06-27,27,Billboard Hot 100
Best Day Of My Life,American Authors,2014-06-21,2014-06-27,28,Billboard Hot 100
Love Never Felt So Good,Michael Jackson & Justin Timberlake,2014-06-21,2014-06-27,29,Billboard Hot 100
She Looks So Perfect,5 Seconds Of Summer,2014-06-21,2014-06-27,30,Billboard Hot 100
Na Na,Trey Songz,2014-06-21,2014-06-27,31,Billboard Hot 100
Love Runs Out,OneRepublic,2014-06-21,2014-06-27,32,Billboard Hot 100
Timber,Pitbull Featuring Ke$ha,2014-06-21,2014-06-27,33,Billboard Hot 100
Wake Me Up!,Avicii,2014-06-21,2014-06-27,34,Billboard Hot 100
Automatic,Miranda Lambert,2014-06-21,2014-06-27,35,Billboard Hot 100
Team,Lorde,2014-06-21,2014-06-27,36,Billboard Hot 100
Chandelier,Sia,2014-06-21,2014-06-27,37,Billboard Hot 100
Bottoms Up,Brantley Gilbert,2014-06-21,2014-06-27,38,Billboard Hot 100
Come With Me Now,KONGOS,2014-06-21,2014-06-27,39,Billboard Hot 100
Demons,Imagine Dragons,2014-06-21,2014-06-27,40,Billboard Hot 100
La La La,Naughty Boy Featuring Sam Smith,2014-06-21,2014-06-27,41,Billboard Hot 100
Drunk On A Plane,Dierks Bentley,2014-06-21,2014-06-27,42,Billboard Hot 100
Pills N Potions,Nicki Minaj,2014-06-21,2014-06-27,43,Billboard Hot 100
Beat Of The Music,Brett Eldredge,2014-06-21,2014-06-27,44,Billboard Hot 100
Show Me,Kid Ink Featuring Chris Brown,2014-06-21,2014-06-27,45,Billboard Hot 100
Bartender,Lady Antebellum,2014-06-21,2014-06-27,46,Billboard Hot 100
My Eyes,Blake Shelton Featuring Gwen Sebastian,2014-06-21,2014-06-27,47,Billboard Hot 100
