song,artist,start_date,end_date,rank,ranking_list
Roses Are Red (My Love),Bobby Vinton,1962-07-28,1962-08-03,1,Billboard Hot 100
The Wah Watusi,The Orlons,1962-07-28,1962-08-03,2,Billboard Hot 100
Sealed With A Kiss,Brian Hyland,1962-07-28,1962-08-03,3,Billboard Hot 100
I Can't Stop Loving You,Ray Charles,1962-07-28,1962-08-03,4,Billboard Hot 100
The Stripper,David Rose and His Orchestra,1962-07-28,1962-08-03,5,Billboard Hot 100
Speedy Gonzales,Pat Boone,1962-07-28,1962-08-03,6,Billboard Hot 100
Wolverton Mountain,Claude King,1962-07-28,1962-08-03,7,Billboard Hot 100
Breaking Up Is Hard To Do,Neil Sedaka,1962-07-28,1962-08-03,8,Billboard Hot 100
Gravy (For My Mashed Potatoes),Dee Dee Sharp,1962-07-28,1962-08-03,9,Billboard Hot 100
"Ahab, The Arab",Ray Stevens,1962-07-28,1962-08-03,10,Billboard Hot 100
Johnny Get Angry,Joanie Sommers,1962-07-28,1962-08-03,11,Billboard Hot 100
Dancin' Party,Chubby Checker,1962-07-28,1962-08-03,12,Billboard Hot 100
Theme From Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,1962-07-28,1962-08-03,13,Billboard Hot 100
The Loco-Motion,Little Eva,1962-07-28,1962-08-03,14,Billboard Hot 100
You'll Lose A Good Thing,Barbara Lynn,1962-07-28,1962-08-03,15,Billboard Hot 100
Palisades Park,Freddy Cannon,1962-07-28,1962-08-03,16,Billboard Hot 100
Al Di La',Emilio Pericoli,1962-07-28,1962-08-03,17,Billboard Hot 100
"(Girls, Girls, Girls) Made To Love",Eddie Hodges,1962-07-28,1962-08-03,18,Billboard Hot 100
Twist And Shout,The Isley Brothers,1962-07-28,1962-08-03,19,Billboard Hot 100
I Need Your Loving,Don Gardner And Dee Dee Ford,1962-07-28,1962-08-03,20,Billboard Hot 100
Having A Party,Sam Cooke,1962-07-28,1962-08-03,21,Billboard Hot 100
Welcome Home Baby,The Shirelles,1962-07-28,1962-08-03,22,Billboard Hot 100
Party Lights,Claudine Clark,1962-07-28,1962-08-03,23,Billboard Hot 100
Things,Bobby Darin,1962-07-28,1962-08-03,24,Billboard Hot 100
I'll Never Dance Again,Bobby Rydell,1962-07-28,1962-08-03,25,Billboard Hot 100
Heart In Hand,Brenda Lee,1962-07-28,1962-08-03,26,Billboard Hot 100
Little Diane,Dion,1962-07-28,1962-08-03,27,Billboard Hot 100
It Keeps Right On A-Hurtin',Johnny Tillotson,1962-07-28,1962-08-03,28,Billboard Hot 100
It Started All Over Again,Brenda Lee,1962-07-28,1962-08-03,29,Billboard Hot 100
Johnny Loves Me,Shelley Fabares,1962-07-28,1962-08-03,30,Billboard Hot 100
Snap Your Fingers,Joe Henderson,1962-07-28,1962-08-03,31,Billboard Hot 100
Little Bitty Pretty One,Clyde McPhatter,1962-07-28,1962-08-03,32,Billboard Hot 100
Bongo Stomp,Little Joey And The Flips,1962-07-28,1962-08-03,33,Billboard Hot 100
Little Red Rented Rowboat,Joe Dowell,1962-07-28,1962-08-03,34,Billboard Hot 100
Have A Good Time,Sue Thompson,1962-07-28,1962-08-03,35,Billboard Hot 100
Playboy,The Marvelettes,1962-07-28,1962-08-03,36,Billboard Hot 100
The Crowd,Roy Orbison,1962-07-28,1962-08-03,37,Billboard Hot 100
Cindy's Birthday,Johnny Crawford,1962-07-28,1962-08-03,38,Billboard Hot 100
A Steel Guitar And A Glass Of Wine,Paul Anka,1962-07-28,1962-08-03,39,Billboard Hot 100
Seven Day Weekend,Gary U.S. Bonds,1962-07-28,1962-08-03,40,Billboard Hot 100
But Not For Me,Ketty Lester,1962-07-28,1962-08-03,41,Billboard Hot 100
Route 66 Theme,Nelson Riddle,1962-07-28,1962-08-03,42,Billboard Hot 100
Steel Men,Jimmy Dean,1962-07-28,1962-08-03,43,Billboard Hot 100
Bring It On Home To Me,Sam Cooke,1962-07-28,1962-08-03,44,Billboard Hot 100
"Summertime, Summertime",The Jamies,1962-07-28,1962-08-03,45,Billboard Hot 100
Walk On The Wild Side (Part 1),Jimmy Smith And The Big Band,1962-07-28,1962-08-03,46,Billboard Hot 100
Mary's Little Lamb,James Darren,1962-07-28,1962-08-03,47,Billboard Hot 100
West Of The Wall,Toni Fisher,1962-07-28,1962-08-03,48,Billboard Hot 100
I Don't Love You No More (I Don't Care About You),Jimmy Norman,1962-07-28,1962-08-03,49,Billboard Hot 100
Limbo Rock,The Champs,1962-07-28,1962-08-03,50,Billboard Hot 100
Fortuneteller,Bobby Curtola,1962-07-28,1962-08-03,51,Billboard Hot 100
What's A Matter Baby (Is It Hurting You),Timi Yuro,1962-07-28,1962-08-03,52,Billboard Hot 100
Stranger On The Shore,Mr. Acker Bilk,1962-07-28,1962-08-03,53,Billboard Hot 100
Bristol Twistin' Annie,The Dovells,1962-07-28,1962-08-03,54,Billboard Hot 100
The Ballad Of Paladin,Duane Eddy,1962-07-28,1962-08-03,55,Billboard Hot 100
You Don't Know Me,Ray Charles,1962-07-28,1962-08-03,56,Billboard Hot 100
Baby Elephant Walk,Lawrence Welk And His Orchestra,1962-07-28,1962-08-03,57,Billboard Hot 100
Never In A Million Years,Linda Scott,1962-07-28,1962-08-03,58,Billboard Hot 100
Ben Crazy,Dickie Goodman,1962-07-28,1962-08-03,59,Billboard Hot 100
Rinky Dink,Baby Cortez,1962-07-28,1962-08-03,60,Billboard Hot 100
Where Are You,Dinah Washington,1962-07-28,1962-08-03,61,Billboard Hot 100
